Date,Title,Content,Label
02-10-2023,Erick Thohir Mengaku Jatuh Cinta pada Program PNM Mekaar,"jpnn.com, JAKARTA - Menteri Badan Usaha Milik Negara (BUMN) Erick Thohir mengaku jatuh cinta kepada program PNM Mekaar.Hal itu diungkapkan Erick saat menghadiri kegiatan ""Rek Ayo Rek Dolen Karo Pak ET"" di Surabaya, Sabtu 30 September 2023.Erick pun mengapresiasi program Membina Ekonomi Keluarga Sejahtera (Mekaar) yang dilakukan oleh PT Permodalan Nasional Madani (PNM).""Saya memang sangat jatuh cinta dengan program PNM Mekaar yang diawali oleh Presiden Jokowi, di mana ketika saya diberi amanah kurang lebih nasabahnya itu 6,5 juta,"" ungkap Erick.Menurutnya, dengan kerja keras direksi dan komisaris PNM saat ini nasabah sudah hampir di angka 14,8 juta.""Ini angka yang luar biasa,"" ucap Erick.Erick berkomitmen Kementerian BUMN bersama para Direksi dan Komisaris PNM akan terus mengupayakan agar ke depannya bisa mencapai angka 20 Juta nasabah.""Di Jawa Timur saja sekarang itu sudah 2,7 juta nasabah dengan kurang lebih telah menyalurkan sebanyak Rp 39 triliun, itu angka yang luar biasa besar,"" katanya.",Ekonomi
02-10-2023,"Menteri Bahlil Pastikan Investasi Rempang Berdampak pada Ekonomi Rakyat, DPR Merespons Begini","jpnn.com, JAKARTA - Menteri Investasi/Kepala Badan Koordinasi Penanaman Modal (BKPM) Bahlil Lahadalia memastikan investasi di Pulau Rempang, Batam, Kepulauan Riau akan berdampak besar bagi ekonomi nasional dan khususnya ekonomi masyarakat di Pulau Rempang.Diketahui Pulau Rempang akan dikembangkan sebagai kawasan ekonomi khusus bernama Rempang Eco City.Salah satu di dalamnya adalah pabrik produsen kaca China, Xinyi Glass Holdings Ltd dengan lahan 2.000 hektare (ha).Menurut Menteri Bahlil, investasi tersebut diperlukan untuk menggerakkan roda ekonomi dan penyerapan tenaga kerja.Anggota Komisi VI DPR RI Intan Fauzi mengatakan investasi di Pulau Rempang diyakini tidak akan ditolak oleh masyarakat setempat, jika investasi dengan nilai ratusan triliun rupiah itu berdampak pada kesejahteraan dan ekonomi masyarakat.Dengan demiikian, menurut Intan Fauzi pemerintah harus meyakinkan masyarakat setempat terkait masa depan mereka, baik itu lapangan kerja, ganti rugi rumah hingga lahan bertani mereka.“Kalau bicara investasi masuk, saya yakini bahwa tidak ada penolakan. Karena kalau bicara investasi itu kan akan berdampak juga ke masyarakat sekitar, tapi kalau saya melihat Rempang ini harus ada keberpihakan kepada komunitas lokal dalam hal ini masyarakat setempat,” kata Intan Fauzi, Minggu (1/10).“Negara kita negara besar, jadi saya yakin dengan investasi itu harus berdampak bagi penyerapan tenaga kerja, kemudian bagi community development, artinya perekonomian lingkungan di sana itu harus tumbuh,” sambungnya.",Ekonomi
02-10-2023,"Gandeng LKPP, Pertamina Implementasikan Aplikasi E-Katalog","jpnn.com, JAKARTA - PT Pertamina (Persero) menggandeng Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah (LKPP) untuk mengimplementasikan Aplikasi E-Katalog.Kerja sama itu diterwujud dengan melakukan pendatanganan antara Pertamina melalui Fungsi Procurement Direktorat Penunjang Bisnis dengan LKPP pada Jumat (29/9).Hadir dalam penandatangan ini Komisaris Utama Pertamina Basuki Tjahaja Purnama, Direktur Utama Pertamina Nicke Widyawati dan jajaran pejabat LKPP.Implementasi Aplikasi E-Katalog merupakan komitmen Pertamina dalam mendukung transformasi digital dan transparansi dalam seluruh proses bisnis di Pertamina Group.E-Katalog memiliki beberapa keunggulan antara lain transparansi dan proses pembelian yang lebih cepat, serta memberikan kemudahan bagi vendor dalam menawarkan produknya, sehingga diharapkan harga pembelian menjadi lebih kompetitif. Direktur Utama PT Pertamina (Persero), Nicke Widyawati mengatakan Pertamina merupakan BUMN pertama yang akan melakukan implementasi Aplikasi E-Katalog LKPP.Metode pengadaan seperti ini merupakan aspek yang sangat penting untuk upaya efisiensi Perusahaan dan memiliki potensi sangat besar.“Upaya efisiensi yang telah kami lakukan sangatlah signifikan. Kami percaya bahwa langkah ini adalah yang terbaik,” ujar Nicke.",Ekonomi
02-10-2023,"Kini Fokus Jadi Entrepreneur, Zahra Amalina Merambah Bisnis Kecantikan","jpnn.com, JAKARTA - Model sekaligus pemain sinetron, Zahra Amalina kini memutuskan fokus ke dunia bisnis.Saat ini, dia justru memilih membatasi pekerjaan di bidang entertainment. Dia mengaku sudah dua tahun belakangan ini merambah ke dunia bisnis.Terbaru, perempuan 28 tahun itu membuka bisnis kecantikan yang diberi nama Hairville Beauty & Wellness Salon di kawasan Kembangan, Jakarta Barat.""Kalau di dunia syuting sih bukan soal tawaran banyak, tetapi saya membatasi, saya yang fokus sebagai entrepreneur,"" ujar Zahra Amalina di kawasan Kembangan, Jakarta Barat, Sabtu (30/9).""Sebenarnya menurut aku di dunia entertainment, kan, ada masanya ya. Dimulai dari sekitar 2 tahun lalu (merambah ke dunia bisnis), ini sebenarnya bukan usaha pertamaku,"" tambahnya.Dia mengaku memang kerap pergi ke salon. Atas alasan tersebut, Zahra Amalina berpikir untuk membuka bisnis di bidang kecantikan.""Saya agak sering nih, saya pergi ke spa saja seminggu 3 kali dan bikin member di mana-mana. Jadi, makanya kenapa enggak buka sendiri aja gitu kan. Terus kita juga tahu bahan yang mau kita pakai tuh apa, lebih nyaman buat diri sendiri juga,"" tuturnya.Dia lantas menuturkan perbedaan salonnya dengan yang lain. Menurutnya, hal itu terlihat dari nuansa yang dihadirkan di salonnya tersebut.",Ekonomi
02-10-2023,"Terapkan ESG, OCS Group Gandeng World Cleanup Day untuk Bersih-Bersih Lingkungan","jpnn.com, JAKARTA - OCS Group Indonesia menguatkan komitmennya untuk menerapkan prinsip keberlanjutan (sustainability), salah satunya lewat program aksi bersih-bersih bareng World Cleanup Day di Taman Edukasi dan Konservasi Ciliwung.""Bersama-sama, kami merangkul semangat untuk perubahan perilaku sehari-hari melalui aksi nyata dalam sehari, demi masa depan yang lebih bersih,"" ungkap ESG Programme Leader OCS Group Indonesia Ricardo Purba.Ricardo mengatakan inisiasi bersih-bersih merupakan program yang sejalan dengan Komitmen ESG (Economy, Social, and Governance).""Inisiasi itu tak hanya sebatas membangun kesadaran akan pentingnya lingkungan yang bersih. Kami mendorong masyarakat agar secara perlahan tapi pasti mampu mengubah perilaku mereka terhadap sampah, "" Ricardo yang juga merupakan Key Account & Service Excellence Director iti.Ricardo menambahkan pihaknya mengutamakan upaya-upaya waste management untuk memastikan bahwa sampah yang terkumpul akan diproses lebih lanjut.""Tidak akan berakhir di tempat pembuangan sampah seperti TPS ataupun TPA,"" kata Ricardo.Dia menegaskan OCS Group Indonesia terus berkomitmen dalam meningkatkan upaya demi terciptanya lingkungan yang lebih bersih dan lebih berkelanjutan.""Yang juga merupakan bagian dari tanggung jawab sosial dan proses bisnis perusahaan kami,"" pungkas Ricardo.",Ekonomi
02-10-2023,Pertamina Teruskan Percepatan Energi Terbarukan di Kampung Keberagaman Merbabu Asih,"jpnn.com, JAKARTA - PT Pertamina (Persero) meneruskan jejak percepatan energi terbarukan di Kampung Keberagaman Merbabu Asih, Kota Cirebon, Jawa Barat.Sebagai Kampung Proklim (Program Kampung Iklim), masyarakat Kampung Keberagaman Merbabu Asih, RW 08, Kelurahan Larangan, Kota Cirebon, telah memanfaatkan energi terbarukan dalam kegiatan perekonomian dan lingkungan warga sekitar. Manfaat ini dirasakan melalui instalasi energi Pembangkit Listrik Tenaga Surya (PLTS), yang merupakan bagian dari program Desa Energi Berdikari (DEB) PT Pertamina (Persero) melalui Pertamina Hulu Energi Offshore North West Java (PHE ONWJ).Panel surya ini telah mendukung beragam kegiatan perekonomian masyarakat Kampung Keberagaman, seperti kegiatan membatik ProKlim, pengembangan Usaha Mikro, Kecil dan Menengah (UMKM), budidaya hidroponik, dan pembuatan biopori dan zona oksigen, serta bank sampah. Head Communication, Relation, & CID Zona 5 PHE ONWJ Subholding Upstream Pertamina Regional Jawa R. Ery Ridwan mengatakan manfaat yang dirasakan ini sejalan dengan komitmen Tanggung Jawab Sosial dan Lingkungan (TJSL) perusahaan. “Kampung Keberagaman memiliki potensi besar yang dapat dikembangkan, khususnya dari hal kebutuhan energi,"" ujar Ery.Karena itu, lanjut dia, pemasangan panel surya ini dilakukan. Selain itu, memenuhi kebutuhan energi, hal ini juga dapat terus mempercepat transisi energi terbarukan, hingga menciptakan kemandirian energi dan ekonomi masyarakat sekitar.",Ekonomi
02-10-2023,Pertamina Hulu Energi Gelar CID Upstream Award 2023,"jpnn.com, JAKARTA - PT Pertamina Hulu Energi (PHE) menggelar Community Involvement & Development (CID) Upstream Award 2023 pada 25-27 September 2023.Ajang ini merupakan kompetisi perdana dalam pengelolaan dan implementasi program tanggung jawab sosial lingkungan atau pelibatan dan pemberdayaan komunitas (CID) di lingkungan Subholding Upstream Pertamina.Direktur Utama PHE, Wiko Migantoro mengungkapkan PHE selaku Subholding Upstream Pertamina melaksanakan CID wujud komitmen implementasi ESG (Environmental, Social, Governance) dalam mendukung pembangunan berkelanjutan, baik daerah maupun nasional.Serta menjaga hubungan baik dengan berbagai pemangku kepentingan terkait, serta mendukung persiapan Program Penilaian Peringkat Kinerja Perusahaan dalam Pengelolaan Lingkungan Hidup (PROPER).CID Upstream Award 2023 merupakan suatu terobosan untuk meningkatkan kualitas implementasi program CID di lingkungan Subholding Upstream PERTAMINA.""Kami meyakini dengan menggiatkan semangat kompetisi seperti ini sebagai bagian dari apresiasi dan pengakuan Top Management terhadap pelaksanaan pengelolaan CID, inovasi maupun improvement dalam pengelolaan program CID akan terus semakin berkualitas, bermanfaat bagi perusahaan, masyarakat dan bumi tempat kita tinggal,” imbuh Wiko.CID Upstream Award 2023 membagi kompetisi dalam lima kategori.Best CID Program pada bidang kesehatan, ekonomi, pendidikan & lingkungan untuk para pekerja CID, Best Community Development Officer untuk mitra pelaksana CID, Best Local Hero untuk para individu penggerak masyarakat.",Ekonomi
02-10-2023,"Penerbangan di Bandara SMB II Palembang Masih Normal, Meski Kabut Asap Makin Tebal","jpnn.com, PALEMBANG - Meski kabut asap semakin parah. Namun, aktivitas penerbangan di Bandara Sultan Mahmud Badaruddin (SMB) II Palembang masih normal.""Untuk jarak pandang saat ini masih berada dalam ambang batas aman ya,"" ungkap Executive General Manager (EGM) Bandara SMB II Palembang Iwan Winaya Mahdar, Sabtu (30/9).Hingga saat ini kata Iwan, setidaknya ada 48 hingga 58 pergerakan pesawat setiap harinya, dengan jumlah penumpang berkisar antara lima hingga delapan ribu,"" kata Iwan.Menurut Iwan, jumlah penumpang tersebut masih normal.""Angka itu masih normal ya, karena ini kan tidak ada libur panjang juga,"" ujar Iwan.Namun, Iwan mengimbau kepada seluruh penumpang untuk menggunakan masker.""Tetap gunakan masker, tidak hanya di Bandara saja, tetapi, di tempat-tempat lain kalau bisa pakai masker,"" katanya.Sebagai informasi, kualitas udara di Kota Palembang Sumatera Selatan makin memburuk karena kabut asap akibat kebakaran hutan dan lahan yang terjadi di Kabupaten Ogan Komering Ilir (OKI) dan Ogan Ilir (OI). (mcr35/jpnn)",Ekonomi
02-10-2023,"Tiktok Shop Dilarang, Arief Poyuono Ungkap Rencana Menggugat ke MA","jpnn.com, JAKARTA - Koordinator Masyarakat Konsumen Tiktok Shop Arief Poyuono mengungkap rencana menggugat kebijakan pemerintah melarang TikTok Shop ke Mahkamah Agung (MA).Dia pun mengkritik kebijakan pemerintahan Presiden Joko Widodo (Jokowi) menutup platform media sosial dan e-commerce itu.""TikTok Shop ditutup sebagai bentuk pembunuhan ekonomi kerakyatan oleh Jokowi,"" ujar Arief dalam keterangan diterima JPNN.com, Minggu (1/10).Aref menyebut TikTok Shop sudah banyak memberikan manfaat ekonomi bagi masyarakat Indonesia.Selain itu, tuduhan kepada TikTok Shop yang melakukan penjualan barang barang impor langsung menurutnya sangat mengada-ada.Begitu juga soal alasan UMKM sepi pembeli dinilai tidak berdasar. Sebab, justru seller yang menggunakan TikTok Shop mayoritas itu UMKM yang menjual produknya, seperti bawang goreng, ikan teri, batik, golok, dll.Arief menilai ada keanehan dengan kebijakan penutupan TikTok Shop. Dia menduga adanya kepentingan platform e-commerce lainya yang kalah bersaing""Serta adanya keluarga petinggi negara yang memiliki saham di e-commerce yang kalah bersaing dengan TikTok Shop,"" lanjutnya.",Ekonomi
02-10-2023,"Dorong Industri Kreatif, Ganjar Bakal Perbanyak Creative Hub","jpnn.com, JAKARTA - Bakal calon presiden (Bacapres) PDIP Ganjar Pranowo menyatakan komitmennya untuk memperbanyak Creative Hub sebagai wadah industri kreatif.Ganjar mengakui bahwa Creative Hub sangat pentingnya untuk wadah pembelajaran.Oleh karena itu, harus dilengkapi dengan berbagai teknologi sebagai salah satu cara menuju tranformasi digital.""Industri kreatif berkembang tumbuh sangat cepat. Kalau kita memberikan ruang kepada anak-anak yang bertalenta itu, makin banyak creative hub kita berikan, makin banyak orang bisa berkreasi,"" kata Ganjar saat menjadi narasumber dalam IdeaFest di Senayan, Jakarta, Sabtu (30/9).Menurut Ganjar, Indonesia memiliki berbagai sektor sumber daya alam seperti kelautan, pertanian, perkebunan, kehutanan, dan industri digital. Namun, tantangan utamanya memajukan industri-industri tersebut ke tahap hilirisasi, di mana produk-produk bernilai tambah dapat dihasilkan.Maka, komitmen Ganjar untuk memperbanyak Creative Hub ini merupakan bagian dari visinya untuk mendukung pertumbuhan ekonomi berkelanjutan dan industri kreatif yang kuat di Indonesia. Ganjar berharap langkah itu dapat memberikan kontribusi positif terhadap masa depan bangsa dan generasi muda Indonesia.",Ekonomi
02-10-2023,"Ekonom INDEF Sepakat, Aturan untuk E-commerce Harus Diperketat","jpnn.com, JAKARTA - Revisi Peraturan Menteri Perdagangan (Permendag) nomor 50 tahun 2020 tentang Perdagangan Melalui Sistem Elektronik dapat melindungi produk Usaha, Mikro, Kecil, dan Menengah (UMKM) lokal didukung oleh berbagai pihak.Pengamat ekonomi digital dari INDEF Izzudin Al Farras Adha menilai banyaknya produk impor yang juga dijual di platform niaga elektronik turut berperan 'membunuh' produk UMKM lokal.""Oleh karena itu, sepakat bahwa perlu ada regulasi yang lebih ketat untuk social e-commerce,"" kata Farras.Pemerintah resmi menerbitkan revisi Permendag Nomor 50 Tahun 2020 Tentang Ketemtuan Perizinan Usaha, Periklanan, Pembinaan, dan Pengawasan Pelaku Usaha, dalam Perdagangan Melalui Sistem Elektronik yang dituangkan dalam Permendag Nomor 31 tahun 2023.Melalui aturan tersebut, pemerintah resmi melarang media sosial (medsos) beroperasi sebagai e-commerce di dalam negeri, seperti yang selama ini dipraktikan oleh TikTok Shop.""Jadi, revisi Permendag untuk membatasi impor barang yang bernilai kurang dari USD 100 sudah benar,"" kata Farras.Menurut Farras, melalui revisi itu pemerintah bertindak untuk melindungi pelaku UMKM di tanah air yang kalah saing dengan pelaku bisnis berbasis dalam jaringan (daring).Namun di sisi lain, Farras mengatakan bahwa implementasi atau penerapan dari kebijakan tersebut memiliki sejumlah tantangan yang juga harus disiapkan formulasinya.",Ekonomi
02-10-2023,Ikhitiar Pinjam Yuk Mendorong UMKM Kembangkan Bisnis,"jpnn.com, JAKARTA - Platform peer to peer lending, Pinjam Yuk berpartisipasi dalam UMKM Summit 2023 yang diselenggarakan oleh Asosiasi Fintech Pendanaan Bersama Indonesia (AFPI).Kegiatan yang diselenggarakan di SMESCO Convention Hall ini bertujuan untuk mempertemukan para pelaku UMKM dengan penyedia platform peer to peer lending.Pinjam Yuk juga melakukan edukasi kepada pelaku UMKM terkait dengan fasilitas layanan pendanaan yang bisa dimanfaatkan untuk mengembangkan bisnis.""Kami bermaksud untuk meningkatkan literasi masyarakat terhadap fasilitas pendanaan dari platform Fintech, karena stigma masyarakat terhadap platform Fintech saat ini masih negatif. Fintech itu adalah fasilitas, asal bijak dalam menggunakannya” kata Agustina Kadiani, Marketing manager Pinjam Yuk, dalam keterangannya, Sabtu (30/9).Agustina juga menambahkan bahwa masyarakat perlu bijak dengan memilih lembaga yang legal dan sudah berizin OJK.""Pilih yang aman-aman saja. Pinjam Yuk sebagai Pinjaman online yang aman, cepat cair & resmi OJK, bisa jadi opsi pendanaan untuk kalian ” katanya.Sementara itu, dalam pidatonya, Menteri Koperasi dan UKM Teten Masduki mengatakan bahwa financial technology (fintech) dalam negeri makin berkembang.Oleh karena itu, pelaku UMKM harus bisa memanfaatkan secara optimal dalam meningkatkan kualitas dan kuantitasnya.",Ekonomi
02-10-2023,Gegara Ini Industri Kreatif di Berbagai Daerah Resah,"jpnn.com, JAKARTA - Pelaku industri kreatif di berbagai daerah khawatir melihat Rancangan Peraturan Pemerintah (RPP) terkait produk tembakau sebagai aturan turunan Undang-Undang (UU) Kesehatan.Kekhawatiran ini akibat adanya rencana pelarangan total terhadap iklan, promosi, dan sponsorship dari produk tembakau.Promotor konser sekaligus pemilik usaha Production House rekaman Wases Studio, Rezki Aditya, mengatakan dampak dari pelarangan tersebut akan langsung dirasakan oleh pelaku industri kreatif, terutama industri kreatif di daerah.“Kalau larangan ini terjadi, tentu kami merasa resah. Karena (keberlangsungan) kami pasti akan terdampak,” terang pria yang akrab disapa Eki ini.Eki menerangkan pihaknya sering menggelar berbagai pertunjukan musik di berbagai daerah, terutama di Cirebon, Jawa Barat.Pihaknya bisa melibatkan sekitar 300 orang yang bekerja secara langsung. Angka penyerapan tenaga kerja tersebut belum termasuk efek ganda yang terjadi di lingkungan sekitar pertunjukan dan pihak keamanan.“Padahal, industri kreatif sedang berupaya bangkit setelah vakum bertahun-tahun akibat pandemi. Jadi, kalau larangan ini terjadi bisa menghambat kita dong. Ketika kita sedang dalam momentum yang baik, jadi tertekan lagi,” terangnya.Eki berpendapat pemerintah memikirkan keberlangsungan industri kreatif, terutama para pekerjanya yang sebagian besar adalah pekerja lepasan.",Ekonomi
02-10-2023,"Kinerja Moncer, KAI Logistik Raih Penghargaan Indonesia Best BUMN Awards 2023","jpnn.com, JAKARTA - KAI Logistik meraih penghargaan Indonesia Best BUMN Awards 2023, kategori The Best SOE with Top Financial and Reliability in Handling Logistics Services pada (27/9) di Hotel Le Meridien Jakarta.Ajang apresiasi ini diberikan kepada BUMN terpilih, yang dinilai turut mendorong kontribusi pada perekonomian di Tanah Air.Adapun penghargaan ini diberikan setelah melihat kontribusi BUMN yang mengalami perkembangan dan memberikan stimulan positif bagi perekonomian di Indonesia.Penghargaan tersebut diberikan kepada KAI Logistik atas capaian kinerja KAI Logistik dalam membukukan pendapatan sebesar Rp 1,016 Triliun, dan laba tahun berjalan pada 2022 yang tumbuh 10% menjadi Rp 106 Miliar dibandingkan 2021 sebesar Rp 96 Miliar.Aset perusahaan meningkat 5% menjadi Rp 847 Miliar.Sementara hingga Agustus 2023, KAI Logistik telah membukukan pendapatan sebesar Rp 705 Miliar dengan laba sebesar Rp 62 Miliar.Sementara, pada sisi kinerja volume angkutan, KAI Logistik telah mengelola lebih dari 19 juta ton dengan kontributor terbesar pada layanan pengelolaan batubara sebesar 17 juta ton, angkutan kontainer 1,2 juta ton dan angkutan non kontainer 520 ribu ton mencakup komoditi semen dan Limbah B3.”Perolehan penghargaan tersebut juga tak lepas dari beragam upaya dan langkah strategis perusahaan seperti digitalisasi dengan mobile aplikasi KAI Logistik Trax, serta mesin layanan mandiri untuk pengiriman paket,"" ujar TLN Ahmad Malik Syah, Direktur Utama KAI Logistik.",Ekonomi
02-10-2023,"Bicara di Diskusi Pameran Pangan, Ketua Aprindo Beber 3 Tip Bagi UMKM Naik Kelas","jpnn.com, JAKARTA PUSAT - Ketua Asosiasi Pengusaha Ritel Indonesia (Aprindo) Roy Nicholas Mandey memberikan tip kepada para pelaku UMKM agar mereka bisa membawa produk naik kelas atau laku terjual. Hal itu dilakukan dalam diskusi yang digelar di Pameran Pangan Plus 2023 yang menjadi bagian dari Rapat Kerja Nasional (Rakernas) IV PDIP di Jiexpo Kemayoran, Jakarta, Sabtu (30/9). Roy mengatakan ada tiga cara bagi UMKM agar produk mereka naik kelas, yakni Go Modern, Go Digital, dan Go Global. ""Minimal ada tiga, Go Modern, jangan Go tradisional tinggalkan cara-cara yang lama karena dunia sudah berubah tidak ada yang berubah selain perubahan itu sendiri,"" kata Roy dalam diskusi, Sabtu. Dia kemudian mengungkapkan maksud Go Digital yang mengharuskan para pelaku UMKM memperhatikan digitalisasi ketika berusaha.Saat ini, kata Roy, sangat penting bagi pelaku UMKM mengikuti perkembangan zaman untuk menawarkan produk. ""Nah, ini digitalisasi. Kalau tanpa toko daring sekarang ketinggalan karena online market 24 jam, 365 hari tetap buka. Setiap UMKM mau naik kelas perlu digitalisasi,"" lanjutnya. Namun, kata Roy, UMKM perlu memperhatikan sisi pengemasan atau packaging ketika sudah terjun ke dunia digital agar produk usaha sektor itu naik kelas.",Ekonomi
02-10-2023,"Gelar RUPS 2023, TKDN Umumkan Pengangkatan Komisaris Independen Baru","jpnn.com, JAKARTA - PT Teknologi Karya Digital Nusa Tbk (PT TKDN, Kode Saham: TRON) menggelar Rapat Umum Pemegang Saham Luar Biasa (RUPSLB) 2023 pada Jumat (29/9).Rapat yang digelar secara hybrid itu mengumumkan pengunduran diri Komisaris Independen Resdiansyah dan mengangkat Noerman Taufik sebagai pengganti. “Rapat pemegang saham dalam RUPSLB menyetujui pengunduran diri Resdiansyah sebagai Komisaris Independen,” ujar Presiden Direktur PT Teknologi Karya Digital Nusa Tbk, David Santoso.Adapun Noerman Taufik sendiri merupakan Business and Technology Advisor di PT Angkasa Prima Teknologi sejak 2022, Komisaris PT Indonesian Cloud sejak 2020 serta CEO PT Oona Media Indonesia semenjak 2018 hingga sekarang.Dengan pergantian tersebut, maka susunan komisaris baru hasil RUPSLB PT Teknologi Karya Digital Nusa, yaitu Komisaris Utama Budi Setiyadi, Komisaris Mochammad Yana Aditya, Komisaris Independen Noerman TaufikAdapun susunan Direksi PT Teknologi Karya Digital Nusa Tbk tidak ada perubahan, yakni Presiden Direktur David Santoso, Direktur Rudy Budiman, dan Direktur Yudhi HaryadiSelain itu, RUPSLB juga menyetujui untuk melakukan rencana pinjaman/pembiayaan sampai dengan sebesar Rp 150 miliar dengan menggunakan jaminan-jaminan yang akan ditentukan kemudian oleh Pemberi Pinjaman/Kreditor dan dengan memperhatikan tanggapan Kreditor-Kreditor Perseroan yang digunakan untuk keperluan pengembangan bisnis Perseroan.Selama periode Januari sampai Juni di tahun 2023, Perseroan berhasil meraih kinerja yang positif, sehingga membuat perseroan selangkah lebih maju untuk mencapai tujuan besarnya. ",Ekonomi
03-10-2023,Erick Thohir Mengaku Jatuh Cinta pada Program PNM Mekaar,"jpnn.com, JAKARTA - Menteri Badan Usaha Milik Negara (BUMN) Erick Thohir mengaku jatuh cinta kepada program PNM Mekaar.Hal itu diungkapkan Erick saat menghadiri kegiatan ""Rek Ayo Rek Dolen Karo Pak ET"" di Surabaya, Sabtu 30 September 2023.Erick pun mengapresiasi program Membina Ekonomi Keluarga Sejahtera (Mekaar) yang dilakukan oleh PT Permodalan Nasional Madani (PNM).""Saya memang sangat jatuh cinta dengan program PNM Mekaar yang diawali oleh Presiden Jokowi, di mana ketika saya diberi amanah kurang lebih nasabahnya itu 6,5 juta,"" ungkap Erick.Menurutnya, dengan kerja keras direksi dan komisaris PNM saat ini nasabah sudah hampir di angka 14,8 juta.""Ini angka yang luar biasa,"" ucap Erick.Erick berkomitmen Kementerian BUMN bersama para Direksi dan Komisaris PNM akan terus mengupayakan agar ke depannya bisa mencapai angka 20 Juta nasabah.""Di Jawa Timur saja sekarang itu sudah 2,7 juta nasabah dengan kurang lebih telah menyalurkan sebanyak Rp 39 triliun, itu angka yang luar biasa besar,"" katanya.",Ekonomi
03-10-2023,"Menteri Bahlil Pastikan Investasi Rempang Berdampak pada Ekonomi Rakyat, DPR Merespons Begini","jpnn.com, JAKARTA - Menteri Investasi/Kepala Badan Koordinasi Penanaman Modal (BKPM) Bahlil Lahadalia memastikan investasi di Pulau Rempang, Batam, Kepulauan Riau akan berdampak besar bagi ekonomi nasional dan khususnya ekonomi masyarakat di Pulau Rempang.Diketahui Pulau Rempang akan dikembangkan sebagai kawasan ekonomi khusus bernama Rempang Eco City.Salah satu di dalamnya adalah pabrik produsen kaca China, Xinyi Glass Holdings Ltd dengan lahan 2.000 hektare (ha).Menurut Menteri Bahlil, investasi tersebut diperlukan untuk menggerakkan roda ekonomi dan penyerapan tenaga kerja.Anggota Komisi VI DPR RI Intan Fauzi mengatakan investasi di Pulau Rempang diyakini tidak akan ditolak oleh masyarakat setempat, jika investasi dengan nilai ratusan triliun rupiah itu berdampak pada kesejahteraan dan ekonomi masyarakat.Dengan demiikian, menurut Intan Fauzi pemerintah harus meyakinkan masyarakat setempat terkait masa depan mereka, baik itu lapangan kerja, ganti rugi rumah hingga lahan bertani mereka.“Kalau bicara investasi masuk, saya yakini bahwa tidak ada penolakan. Karena kalau bicara investasi itu kan akan berdampak juga ke masyarakat sekitar, tapi kalau saya melihat Rempang ini harus ada keberpihakan kepada komunitas lokal dalam hal ini masyarakat setempat,” kata Intan Fauzi, Minggu (1/10).“Negara kita negara besar, jadi saya yakin dengan investasi itu harus berdampak bagi penyerapan tenaga kerja, kemudian bagi community development, artinya perekonomian lingkungan di sana itu harus tumbuh,” sambungnya.",Ekonomi
03-10-2023,"Gandeng LKPP, Pertamina Implementasikan Aplikasi E-Katalog","jpnn.com, JAKARTA - PT Pertamina (Persero) menggandeng Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah (LKPP) untuk mengimplementasikan Aplikasi E-Katalog.Kerja sama itu diterwujud dengan melakukan pendatanganan antara Pertamina melalui Fungsi Procurement Direktorat Penunjang Bisnis dengan LKPP pada Jumat (29/9).Hadir dalam penandatangan ini Komisaris Utama Pertamina Basuki Tjahaja Purnama, Direktur Utama Pertamina Nicke Widyawati dan jajaran pejabat LKPP.Implementasi Aplikasi E-Katalog merupakan komitmen Pertamina dalam mendukung transformasi digital dan transparansi dalam seluruh proses bisnis di Pertamina Group.E-Katalog memiliki beberapa keunggulan antara lain transparansi dan proses pembelian yang lebih cepat, serta memberikan kemudahan bagi vendor dalam menawarkan produknya, sehingga diharapkan harga pembelian menjadi lebih kompetitif. Direktur Utama PT Pertamina (Persero), Nicke Widyawati mengatakan Pertamina merupakan BUMN pertama yang akan melakukan implementasi Aplikasi E-Katalog LKPP.Metode pengadaan seperti ini merupakan aspek yang sangat penting untuk upaya efisiensi Perusahaan dan memiliki potensi sangat besar.“Upaya efisiensi yang telah kami lakukan sangatlah signifikan. Kami percaya bahwa langkah ini adalah yang terbaik,” ujar Nicke.",Ekonomi
